Cell;Datetime;Data_Volume;PRB_Available_DL;PRB_Utilization_Percent
cell0020;2019-08-07 11:00:00;2497037.150805662;75.0;0.2917
cell0020;2019-08-07 12:00:00;2329182.048889158;75.0;0.3367
cell0020;2019-08-07 13:00:00;2485430.824658208;75.0;0.35
cell0020;2019-08-07 14:00:00;2660205.6381225563;75.0;0.3717
cell0020;2019-08-07 15:00:00;2845286.2176147485;75.0;0.3683
cell0020;2019-08-07 16:00:00;3013111.42663574;75.0;0.395
cell0020;2019-08-07 17:00:00;3292876.043286135;75.0;0.4133
cell0020;2019-08-07 18:00:00;3849058.51647949;75.0;0.5433
cell0020;2019-08-07 19:00:00;4337567.283203125;75.0;0.5683
cell0020;2019-08-07 20:00:00;3306776.3164672875;75.0;0.455
cell0020;2019-08-07 21:00:00;2856609.3067627004;75.0;0.55
cell0020;2019-08-07 22:00:00;3562307.719738767;75.0;0.4617
cell0020;2019-08-07 23:00:00;4117610.679736326;75.0;0.4783
cell0020;2019-08-08 00:00:00;2364026.21875;75.0;0.4144
cell0020;2019-08-08 01:00:00;2161889.723803709;75.0;0.2067
cell0020;2019-08-08 02:00:00;904635.4646240234;75.0;0.11
cell0020;2019-08-08 03:00:00;794274.513464356;75.0;0.0967
cell0020;2019-08-08 04:00:00;508438.5514038091;75.0;0.105
cell0020;2019-08-08 05:00:00;628751.583984375;75.0;0.0817
cell0020;2019-08-08 06:00:00;1106310.2375488307;75.0;0.1383
cell0020;2019-08-08 07:00:00;1874415.41992188;75.0;0.29
cell0020;2019-08-08 08:00:00;1709060.5421875;75.0;0.2333
cell0020;2019-08-08 09:00:00;1541983.1047607472;75.0;0.25
cell0020;2019-08-08 10:00:00;2101411.582690435;75.0;0.3067
cell0020;2019-08-08 11:00:00;2081592.3556640677;75.0;0.315
cell0020;2019-08-08 12:00:00;2421139.400500491;75.0;0.3567
cell0020;2019-08-08 13:00:00;2855588.4146118187;75.0;0.3767
cell0020;2019-08-08 14:00:00;1814085.9107421923;75.0;0.2683
cell0020;2019-08-08 15:00:00;3619905.826721189;75.0;0.47
cell0020;2019-08-08 16:00:00;2073863.8745361378;75.0;0.2783
cell0020;2019-08-08 17:00:00;2652210.6459350563;75.0;0.37
cell0020;2019-08-08 18:00:00;3172154.8371582082;75.0;0.4783
cell0020;2019-08-08 19:00:00;2704894.0725830127;75.0;0.4283
cell0020;2019-08-08 20:00:00;3660144.461914065;75.0;0.4733
cell0020;2019-08-08 21:00:00;3483764.6951660155;75.0;0.4617
cell0020;2019-08-08 22:00:00;3496995.8604614236;75.0;0.495
cell0020;2019-08-08 23:00:00;3577974.432006841;75.0;0.4883
cell0020;2019-08-09 00:00:00;3719757.752624514;75.0;0.4033
cell0020;2019-08-09 01:00:00;1127538.8663208033;75.0;0.14
cell0020;2019-08-09 02:00:00;384423.49774169974;75.0;0.0683
cell0020;2019-08-09 03:00:00;741300.0105224614;75.0;0.0883
cell0020;2019-08-09 04:00:00;586057.2843383794;75.0;0.0967
cell0020;2019-08-09 05:00:00;495888.4586547857;75.0;0.0767
cell0020;2019-08-09 06:00:00;1004168.2683105493;75.0;0.145
cell0020;2019-08-09 07:00:00;1552969.9318359375;75.0;0.2333
cell0020;2019-08-09 08:00:00;1921452.3159179736;75.0;0.2717
cell0020;2019-08-09 09:00:00;2010975.205078125;75.0;0.255
cell0020;2019-08-09 10:00:00;2389981.149609375;75.0;0.3383
cell0020;2019-08-09 11:00:00;3107940.537084963;75.0;0.4117
cell0020;2019-08-09 12:00:00;2505616.005969241;75.0;0.3767
cell0020;2019-08-09 13:00:00;2017903.73125;75.0;0.3183
cell0020;2019-08-09 14:00:00;2337217.800756841;75.0;0.3183
cell0020;2019-08-09 15:00:00;3476838.3240722655;75.0;0.5267
cell0020;2019-08-09 16:00:00;2766079.0142578175;75.0;0.4467
cell0020;2019-08-09 17:00:00;1986089.26171875;75.0;0.3
cell0020;2019-08-09 18:00:00;3044474.131640625;75.0;0.425
cell0020;2019-08-09 19:00:00;2818591.279187014;75.0;0.4767
cell0020;2019-08-09 20:00:00;2574673.7772094705;75.0;0.44
cell0020;2019-08-09 21:00:00;3163283.142407224;75.0;0.5017
cell0020;2019-08-09 22:00:00;3096338.224804685;75.0;0.475
cell0020;2019-08-09 23:00:00;3828584.3935424783;75.0;0.47
cell0020;2019-08-10 00:00:00;2348883.116577146;75.0;0.31
cell0020;2019-08-10 01:00:00;1437947.1732055638;75.0;0.1717
cell0020;2019-08-10 02:00:00;1171906.6800903294;75.0;0.1283
cell0020;2019-08-10 03:00:00;660062.1870117188;75.0;0.1
cell0020;2019-08-10 04:00:00;340594.85833740287;75.0;0.075
cell0020;2019-08-10 05:00:00;273900.35159912164;75.0;0.0617
cell0020;2019-08-10 06:00:00;1306957.7048339818;75.0;0.1467
cell0020;2019-08-10 07:00:00;1472969.8452758815;75.0;0.19
cell0020;2019-08-10 08:00:00;1604622.5879150417;75.0;0.2133
cell0020;2019-08-10 09:00:00;2900085.1730346703;75.0;0.3667
cell0020;2019-08-10 10:00:00;2226159.5340576195;75.0;0.3333
cell0020;2019-08-10 11:00:00;2743602.862158203;75.0;0.3783
cell0020;2019-08-10 12:00:00;2766012.216564939;75.0;0.41
cell0020;2019-08-10 13:00:00;2680654.1682128957;75.0;0.4217
cell0020;2019-08-10 14:00:00;2724977.2973999;75.0;0.4533
cell0020;2019-08-10 15:00:00;2723519.173828125;75.0;0.4017
cell0020;2019-08-10 16:00:00;2416612.1696777395;75.0;0.3733
cell0020;2019-08-10 17:00:00;3214208.9583251975;75.0;0.4817
cell0020;2019-08-10 18:00:00;4394094.743041997;75.0;0.6783
cell0020;2019-08-10 19:00:00;2929898.6685058647;75.0;0.5067
cell0020;2019-08-10 20:00:00;2873926.6738769556;75.0;0.3783
cell0020;2019-08-10 21:00:00;2761213.3351806616;75.0;0.3867
cell0020;2019-08-10 22:00:00;2615511.1272705053;75.0;0.3917
cell0020;2019-08-10 23:00:00;3143578.5400146535;75.0;0.4767
cell0020;2019-08-11 00:00:00;3146559.9998535155;75.0;0.4167
cell0020;2019-08-11 01:00:00;2135586.7319091847;75.0;0.2667
cell0020;2019-08-11 02:00:00;1304548.9859252905;75.0;0.155
cell0020;2019-08-11 03:00:00;830167.7744140625;75.0;0.09
cell0020;2019-08-11 04:00:00;304692.0620117193;75.0;0.0517
cell0020;2019-08-11 05:00:00;453988.0969238281;75.0;0.0667
cell0020;2019-08-11 06:00:00;994042.74708252;75.0;0.1083
cell0020;2019-08-11 07:00:00;1791186.751562505;75.0;0.1517
cell0020;2019-08-11 08:00:00;2851540.2729492164;75.0;0.3267
cell0020;2019-08-11 09:00:00;2099062.1281738332;75.0;0.3267
